IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.91.3.135,8880,8880,false,NRT,Asia Pacific,Tokyo,82,3.14
47.245.108.213,2087,2087,true,SIN,Asia Pacific,Singapore,73,3.14
47.245.107.174,80,80,false,SIN,Asia Pacific,Singapore,4,3.14
8.222.212.116,80,80,false,SIN,Asia Pacific,Singapore,5,3.14
8.218.127.249,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,3.13
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,3.13
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,40,3.13
47.74.15.117,80,80,false,NRT,Asia Pacific,Tokyo,80,3.13
47.245.118.197,2086,2086,false,SIN,Asia Pacific,Singapore,4,3.13
8.219.236.8,8443,8443,true,SIN,Asia Pacific,Singapore,269,3.13
47.74.48.102,2086,2086,false,NRT,Asia Pacific,Tokyo,91,3.12
47.74.27.94,2053,2053,true,NRT,Asia Pacific,Tokyo,152,3.12
47.245.126.151,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,3.11
47.245.55.94,2083,2083,true,NRT,Asia Pacific,Tokyo,236,3.11
8.219.245.232,8880,8880,false,SIN,Asia Pacific,Singapore,44,3.11
47.74.39.194,8443,8443,true,NRT,Asia Pacific,Tokyo,95,3.11
8.218.119.115,443,443,true,HKG,Asia Pacific,Hong Kong,117,3.10
47.245.59.243,2083,2083,true,NRT,Asia Pacific,Tokyo,168,3.10
47.74.36.154,8880,8880,false,NRT,Asia Pacific,Tokyo,101,3.10
8.219.172.128,2095,2095,false,SIN,Asia Pacific,Singapore,19,3.10
8.219.210.64,2082,2082,false,SIN,Asia Pacific,Singapore,29,3.09
8.219.104.242,80,80,false,SIN,Asia Pacific,Singapore,12,3.09
47.74.12.139,80,80,false,NRT,Asia Pacific,Tokyo,76,3.08
47.74.18.121,8080,8080,false,NRT,Asia Pacific,Tokyo,88,3.08
47.74.54.33,2087,2087,true,NRT,Asia Pacific,Tokyo,116,3.08
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,3.07
8.219.173.195,2095,2095,false,SIN,Asia Pacific,Singapore,15,3.07
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,63,3.07
8.222.221.197,2052,2052,false,SIN,Asia Pacific,Singapore,35,3.07
47.243.70.197,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.06
47.74.43.24,2082,2082,false,NRT,Asia Pacific,Tokyo,99,3.06
47.74.54.145,2096,2096,true,NRT,Asia Pacific,Tokyo,111,3.06
8.209.214.157,80,80,false,NRT,Asia Pacific,Tokyo,80,3.06
47.74.41.87,2095,2095,false,NRT,Asia Pacific,Tokyo,73,3.05
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,3.05
47.243.121.38,80,443,true,LHR,Europe,London,58,3.05
47.243.121.38,80,443,true,LHR,Europe,London,65,3.04
8.219.210.93,2086,2086,false,SIN,Asia Pacific,Singapore,13,3.04
8.219.141.174,2087,2087,true,SIN,Asia Pacific,Singapore,93,3.04
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,536,3.04
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,3.04
47.74.38.142,8080,8080,false,NRT,Asia Pacific,Tokyo,95,3.04
47.245.57.109,2087,2087,true,NRT,Asia Pacific,Tokyo,197,3.03
47.74.3.2,2083,2083,true,NRT,Asia Pacific,Tokyo,99,3.03
47.74.27.151,8080,8080,false,NRT,Asia Pacific,Tokyo,78,3.03
47.245.56.29,8443,8443,true,NRT,Asia Pacific,Tokyo,199,3.02
47.74.19.68,2087,2087,true,NRT,Asia Pacific,Tokyo,108,3.02
47.245.59.243,2096,2096,true,NRT,Asia Pacific,Tokyo,146,3.01
8.219.73.21,80,80,false,SIN,Asia Pacific,Singapore,8,3.01
47.74.11.251,80,80,false,NRT,Asia Pacific,Tokyo,73,3.01
8.209.214.222,2095,2095,false,NRT,Asia Pacific,Tokyo,102,3.01
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,3.01
47.74.23.193,8880,8880,false,NRT,Asia Pacific,Tokyo,87,3.00
8.222.212.116,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.00
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,3.00
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.00
8.209.200.73,8880,8880,false,NRT,Asia Pacific,Tokyo,74,3.00
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,62,2.99
8.219.151.193,8443,8443,true,SIN,Asia Pacific,Singapore,89,2.99
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,9,2.99
47.74.34.73,2096,2096,true,NRT,Asia Pacific,Tokyo,128,2.99
47.74.41.136,8443,8443,true,NRT,Asia Pacific,Tokyo,154,2.98
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.98
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,116,2.98
47.74.34.162,8443,8443,true,NRT,Asia Pacific,Tokyo,213,2.97
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,136,2.97
8.222.227.191,2095,2095,false,SIN,Asia Pacific,Singapore,17,2.97
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,2.97
8.209.200.73,2086,2086,false,NRT,Asia Pacific,Tokyo,93,2.97
8.209.200.73,8880,8880,false,NRT,Asia Pacific,Tokyo,102,2.96
8.219.191.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,2.96
47.74.16.67,2082,2082,false,NRT,Asia Pacific,Tokyo,85,2.96
47.74.47.167,2086,2086,false,NRT,Asia Pacific,Tokyo,90,2.95
47.236.4.129,2086,2086,false,SIN,Asia Pacific,Singapore,32,2.95
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,2.95
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,62,2.94
8.209.214.157,8080,8080,false,NRT,Asia Pacific,Tokyo,98,2.94
47.245.113.117,2083,2083,true,SIN,Asia Pacific,Singapore,33,2.94
47.245.33.158,2053,2053,true,NRT,Asia Pacific,Tokyo,122,2.94
8.219.201.174,2082,2082,false,SIN,Asia Pacific,Singapore,20,2.94
47.91.3.179,8080,8080,false,NRT,Asia Pacific,Tokyo,96,2.94
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,15,2.93
8.222.224.163,2082,2082,false,SIN,Asia Pacific,Singapore,4,2.93
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.93
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,4,2.92
47.245.107.174,2096,2096,true,SIN,Asia Pacific,Singapore,54,2.92
47.91.21.107,2095,2095,false,NRT,Asia Pacific,Tokyo,81,2.92
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,2.92
47.236.97.90,8443,8443,true,SIN,Asia Pacific,Singapore,75,2.91
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,2.91
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,148,2.91
8.219.153.237,8443,8443,true,NRT,Asia Pacific,Tokyo,153,2.90
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,51,2.90
47.74.48.102,8080,8080,false,NRT,Asia Pacific,Tokyo,106,2.89
8.219.217.81,8080,8080,false,SIN,Asia Pacific,Singapore,25,2.89
8.209.200.73,2095,2095,false,NRT,Asia Pacific,Tokyo,89,2.89
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,2.89
8.219.237.250,8080,8080,false,SIN,Asia Pacific,Singapore,17,2.89
47.74.11.219,8080,8080,false,NRT,Asia Pacific,Tokyo,94,2.88
8.210.151.69,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,2.88
47.236.155.170,2087,2087,true,SIN,Asia Pacific,Singapore,59,2.88
47.74.52.243,8443,8443,true,NRT,Asia Pacific,Tokyo,101,2.88
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,2.88
8.222.244.123,2083,2083,true,SIN,Asia Pacific,Singapore,46,2.88
47.91.29.108,2096,2096,true,NRT,Asia Pacific,Tokyo,82,2.88
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,2.87
8.209.214.222,80,80,false,NRT,Asia Pacific,Tokyo,83,2.87
8.222.244.123,443,443,true,SIN,Asia Pacific,Singapore,16,2.87
8.219.93.5,2083,2083,true,SIN,Asia Pacific,Singapore,82,2.86
8.218.127.249,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,2.85
8.218.110.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.85
47.236.171.20,2086,2086,false,SIN,Asia Pacific,Singapore,34,2.85
47.236.87.206,2096,2096,true,SIN,Asia Pacific,Singapore,104,2.84
47.74.34.38,8080,8080,false,NRT,Asia Pacific,Tokyo,89,2.84
47.245.115.6,2083,2083,true,SIN,Asia Pacific,Singapore,30,2.84
8.210.39.96,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.83
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.82
8.219.217.81,2052,2052,false,SIN,Asia Pacific,Singapore,78,2.82
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,2.82
8.219.240.160,8080,8080,false,SIN,Asia Pacific,Singapore,28,2.82
8.219.170.232,8880,8880,false,SIN,Asia Pacific,Singapore,31,2.82
8.222.224.163,80,80,false,SIN,Asia Pacific,Singapore,51,2.82
47.91.25.66,2082,2082,false,NRT,Asia Pacific,Tokyo,88,2.81
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,2.81
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,8,2.81
8.219.73.21,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.81
8.209.200.73,8080,8080,false,NRT,Asia Pacific,Tokyo,82,2.81
47.74.23.193,8080,8080,false,NRT,Asia Pacific,Tokyo,81,2.80
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,36,2.80
8.219.245.232,2086,2086,false,SIN,Asia Pacific,Singapore,20,2.80
47.245.53.101,2087,2087,true,NRT,Asia Pacific,Tokyo,221,2.80
47.74.20.143,2083,2083,true,NRT,Asia Pacific,Tokyo,139,2.80
47.91.23.146,2086,2086,false,NRT,Asia Pacific,Tokyo,92,2.79
8.219.151.193,2083,2083,true,HKG,Asia Pacific,Hong Kong,120,2.79
8.219.121.24,8080,8080,false,SIN,Asia Pacific,Singapore,12,2.79
47.74.11.251,2082,2082,false,NRT,Asia Pacific,Tokyo,91,2.78
8.219.70.117,8880,8880,false,SIN,Asia Pacific,Singapore,17,2.78
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,12,2.78
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,113,2.77
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,2.77
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,45,2.77
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,2.77
47.245.62.84,8443,8443,true,NRT,Asia Pacific,Tokyo,186,2.77
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,43,2.76
47.74.34.162,2095,2095,false,NRT,Asia Pacific,Tokyo,76,2.76
8.210.55.134,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,2.76
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,39,2.76
47.236.114.167,2083,2083,true,SIN,Asia Pacific,Singapore,75,2.76
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,2.76
8.209.212.5,80,80,false,NRT,Asia Pacific,Tokyo,91,2.76
8.219.210.226,8080,8080,false,SIN,Asia Pacific,Singapore,17,2.75
47.74.5.233,2086,2086,false,NRT,Asia Pacific,Tokyo,80,2.75
47.74.34.162,2083,2083,true,NRT,Asia Pacific,Tokyo,98,2.75
8.222.244.123,2087,2087,true,SIN,Asia Pacific,Singapore,108,2.75
47.91.19.189,2052,0,false,NRT,Asia Pacific,Tokyo,86,2.74
8.219.193.22,2095,2095,false,SIN,Asia Pacific,Singapore,30,2.74
8.210.156.6,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,2.74
47.245.87.167,2096,2096,true,SIN,Asia Pacific,Singapore,118,2.74
8.210.107.246,443,443,true,HKG,Asia Pacific,Hong Kong,87,2.73
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,2.73
8.219.248.47,8080,8080,false,SIN,Asia Pacific,Singapore,17,2.73
8.219.228.157,2095,2095,false,SIN,Asia Pacific,Singapore,24,2.73
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,2.73
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,120,2.73
8.222.211.16,2082,2082,false,SIN,Asia Pacific,Singapore,6,2.72
8.209.214.222,80,80,false,NRT,Asia Pacific,Tokyo,78,2.72
8.210.65.1,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,2.72
8.222.240.47,2096,2096,true,SIN,Asia Pacific,Singapore,83,2.71
47.74.49.62,2082,2082,false,NRT,Asia Pacific,Tokyo,94,2.71
47.245.30.65,8443,8443,true,NRT,Asia Pacific,Tokyo,144,2.70
47.74.38.250,8080,8080,false,NRT,Asia Pacific,Tokyo,76,2.70
47.74.11.251,2052,2052,false,NRT,Asia Pacific,Tokyo,97,2.70
47.245.126.151,2082,2082,false,SIN,Asia Pacific,Singapore,16,2.70
8.209.214.222,2086,2086,false,NRT,Asia Pacific,Tokyo,84,2.70
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,10,2.70
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,2.70
8.219.173.233,2082,2082,false,SIN,Asia Pacific,Singapore,26,2.70
47.91.21.149,2082,2082,false,NRT,Asia Pacific,Tokyo,105,2.69
8.218.188.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,2.69
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,236,2.69
47.74.39.194,8443,8443,true,NRT,Asia Pacific,Tokyo,98,2.68
8.218.143.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,2.67
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,5,2.67
47.245.115.6,2082,2082,false,SIN,Asia Pacific,Singapore,4,2.67
47.74.47.167,2052,2052,false,NRT,Asia Pacific,Tokyo,82,2.67
47.74.52.104,80,80,false,NRT,Asia Pacific,Tokyo,76,2.67
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,105,2.66
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,29,2.66
8.219.55.31,8443,8443,true,NRT,Asia Pacific,Tokyo,213,2.66
47.236.172.41,8080,8080,false,SIN,Asia Pacific,Singapore,19,2.66
47.236.175.189,8443,8443,true,SIN,Asia Pacific,Singapore,149,2.66
47.91.18.207,2086,2086,false,NRT,Asia Pacific,Tokyo,84,2.65
47.245.108.213,2052,2052,false,SIN,Asia Pacific,Singapore,4,2.65
8.210.101.157,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,2.65
47.74.37.50,2095,2095,false,NRT,Asia Pacific,Tokyo,79,2.65
8.219.199.220,2096,2096,true,SIN,Asia Pacific,Singapore,165,2.64
47.245.56.50,8443,8443,true,NRT,Asia Pacific,Tokyo,210,2.63
8.209.200.73,2095,2095,false,NRT,Asia Pacific,Tokyo,74,2.63
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,52,2.63
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,41,2.62
8.209.214.157,8080,8080,false,NRT,Asia Pacific,Tokyo,80,2.62
47.74.45.143,2053,2053,true,NRT,Asia Pacific,Tokyo,152,2.62
47.91.14.69,8880,8880,false,NRT,Asia Pacific,Tokyo,87,2.62
47.236.171.112,8880,8880,false,SIN,Asia Pacific,Singapore,42,2.62
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,2.61
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,2.61
8.209.214.157,2082,2082,false,NRT,Asia Pacific,Tokyo,86,2.61
47.91.31.231,2052,2052,false,NRT,Asia Pacific,Tokyo,80,2.61
8.219.178.225,8880,8880,false,SIN,Asia Pacific,Singapore,19,2.61
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,69,2.60
47.91.29.149,80,80,false,NRT,Asia Pacific,Tokyo,85,2.60
47.74.5.150,2086,2086,false,NRT,Asia Pacific,Tokyo,91,2.60
8.217.239.116,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,2.60
8.209.248.161,2096,2096,true,NRT,Asia Pacific,Tokyo,101,2.60
47.245.115.6,443,443,true,SIN,Asia Pacific,Singapore,17,2.60
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.59
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,116,2.59
8.219.13.143,2087,2087,true,SIN,Asia Pacific,Singapore,9,2.59
47.74.52.188,2086,2086,false,NRT,Asia Pacific,Tokyo,77,2.59
47.74.38.250,2052,2052,false,NRT,Asia Pacific,Tokyo,97,2.59
47.245.115.6,2083,2083,true,SIN,Asia Pacific,Singapore,116,2.59
47.245.56.121,2083,2083,true,NRT,Asia Pacific,Tokyo,98,2.58
8.218.110.180,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,2.58
8.219.84.102,2087,2087,true,SIN,Asia Pacific,Singapore,93,2.58
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,62,2.57
47.91.21.107,8080,8080,false,NRT,Asia Pacific,Tokyo,97,2.57
47.245.115.6,2053,2053,true,SIN,Asia Pacific,Singapore,76,2.57
8.209.214.157,80,80,false,NRT,Asia Pacific,Tokyo,87,2.57
47.74.41.136,2086,2086,false,NRT,Asia Pacific,Tokyo,96,2.57
47.245.107.174,2052,2052,false,SIN,Asia Pacific,Singapore,4,2.57
8.209.212.5,8880,8880,false,NRT,Asia Pacific,Tokyo,89,2.56
47.74.5.150,2082,2082,false,NRT,Asia Pacific,Tokyo,88,2.56
8.210.146.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,2.56
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,2.56
47.74.16.255,2087,2087,true,NRT,Asia Pacific,Tokyo,280,2.56
8.219.103.57,2087,2087,true,SIN,Asia Pacific,Singapore,36,2.56
47.74.48.102,2082,2082,false,NRT,Asia Pacific,Tokyo,78,2.55
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.54
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,2.54
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,37,2.54
8.219.113.27,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,2.54
47.74.49.62,2052,2052,false,NRT,Asia Pacific,Tokyo,87,2.54
8.219.208.69,8080,8080,false,SIN,Asia Pacific,Singapore,26,2.54
47.245.108.213,8080,8080,false,SIN,Asia Pacific,Singapore,11,2.53
8.209.212.5,2082,2082,false,NRT,Asia Pacific,Tokyo,82,2.53
47.74.10.135,8080,8080,false,NRT,Asia Pacific,Tokyo,76,2.53
47.236.19.51,2086,2086,false,SIN,Asia Pacific,Singapore,27,2.53
8.218.105.223,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,2.53
8.219.236.8,80,80,false,SIN,Asia Pacific,Singapore,13,2.53
47.91.3.112,2052,2052,false,NRT,Asia Pacific,Tokyo,101,2.52
47.76.146.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,2.52
47.245.56.50,2053,2053,true,NRT,Asia Pacific,Tokyo,164,2.52
8.209.214.157,8880,8880,false,NRT,Asia Pacific,Tokyo,97,2.52
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,15,2.52
47.74.41.136,2052,2052,false,NRT,Asia Pacific,Tokyo,76,2.52
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,106,2.51
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,2.51
47.242.54.157,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,2.51
8.210.151.69,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,2.51
47.91.10.228,2095,2095,false,NRT,Asia Pacific,Tokyo,85,2.50
8.210.117.18,2096,2096,true,HKG,Asia Pacific,Hong Kong,114,2.50
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,95,2.50
8.219.198.34,8880,8880,false,SIN,Asia Pacific,Singapore,22,2.50
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,75,2.49
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,157,2.48
8.222.219.252,2083,2083,true,SIN,Asia Pacific,Singapore,81,2.48
47.74.8.238,80,80,false,NRT,Asia Pacific,Tokyo,91,2.48
47.91.16.214,2052,2052,false,NRT,Asia Pacific,Tokyo,91,2.48
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,39,2.47
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,33,2.47
47.74.26.131,2052,2052,false,NRT,Asia Pacific,Tokyo,96,2.46
47.245.57.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,231,2.46
8.222.244.123,2082,2082,false,SIN,Asia Pacific,Singapore,3,2.45
47.245.107.174,2053,2053,true,SIN,Asia Pacific,Singapore,77,2.45
47.236.12.73,2082,2082,false,SIN,Asia Pacific,Singapore,9,2.45
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.45
47.91.21.107,2086,2086,false,NRT,Asia Pacific,Tokyo,75,2.44
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,2.44
8.219.194.170,2087,2087,true,SIN,Asia Pacific,Singapore,159,2.44
47.245.58.175,8443,8443,true,NRT,Asia Pacific,Tokyo,136,2.44
47.74.40.13,2083,2083,true,NRT,Asia Pacific,Tokyo,155,2.44
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,160,2.43
8.219.93.5,2053,2053,true,SIN,Asia Pacific,Singapore,147,2.43
47.74.22.171,2086,2086,false,NRT,Asia Pacific,Tokyo,78,2.42
47.236.19.51,2095,2095,false,SIN,Asia Pacific,Singapore,40,2.42
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,2.42
8.219.196.117,8080,8080,false,SIN,Asia Pacific,Singapore,34,2.42
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,56,2.41
47.74.19.68,2083,2083,true,NRT,Asia Pacific,Tokyo,133,2.41
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,104,2.41
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,14,2.41
47.91.19.189,8080,8080,false,NRT,Asia Pacific,Tokyo,89,2.40
8.217.248.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,94,2.40
47.242.79.71,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,2.39
8.219.1.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,2.39
47.243.161.235,443,443,true,HKG,Asia Pacific,Hong Kong,95,2.38
8.219.197.111,80,80,false,SIN,Asia Pacific,Singapore,17,2.38
47.243.162.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,2.38
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,2.38
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,195,2.38
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,164,2.37
47.74.11.251,2095,2095,false,NRT,Asia Pacific,Tokyo,87,2.37
8.222.224.163,2095,2095,false,SIN,Asia Pacific,Singapore,14,2.36
47.74.38.250,2082,2082,false,NRT,Asia Pacific,Tokyo,73,2.36
47.236.121.7,2086,2086,false,SIN,Asia Pacific,Singapore,25,2.36
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,2.36
47.74.34.38,8080,8080,false,NRT,Asia Pacific,Tokyo,84,2.36
47.74.48.102,2053,2053,true,NRT,Asia Pacific,Tokyo,142,2.35
8.209.214.157,2086,2086,false,NRT,Asia Pacific,Tokyo,73,2.35
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,122,2.35
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,99,2.35
8.219.170.232,8080,8080,false,SIN,Asia Pacific,Singapore,12,2.34
8.219.193.22,2086,2086,false,SIN,Asia Pacific,Singapore,16,2.34
47.91.29.108,80,80,false,NRT,Asia Pacific,Tokyo,84,2.33
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,109,2.32
8.219.193.22,2052,2052,false,SIN,Asia Pacific,Singapore,15,2.31
47.245.54.58,2096,2096,true,NRT,Asia Pacific,Tokyo,203,2.31
8.219.141.174,2052,2052,false,SIN,Asia Pacific,Singapore,18,2.31
47.74.43.24,2087,2087,true,NRT,Asia Pacific,Tokyo,115,2.31
47.243.70.197,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,2.31
8.209.214.222,2095,2095,false,NRT,Asia Pacific,Tokyo,96,2.31
47.74.47.167,2096,2096,true,NRT,Asia Pacific,Tokyo,134,2.31
47.236.169.141,2086,2086,false,SIN,Asia Pacific,Singapore,8,2.30
8.219.178.225,2086,2086,false,SIN,Asia Pacific,Singapore,13,2.30
8.222.219.34,2096,2096,true,SIN,Asia Pacific,Singapore,71,2.30
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,2.30
8.218.110.180,80,80,false,HKG,Asia Pacific,Hong Kong,40,2.30
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.29
8.209.214.157,2087,2087,true,NRT,Asia Pacific,Tokyo,96,2.29
8.218.127.249,8880,8880,false,HKG,Asia Pacific,Hong Kong,53,2.29
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,2.28
47.245.54.58,2083,2083,true,NRT,Asia Pacific,Tokyo,134,2.28
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,2.28
47.74.54.145,2095,2095,false,NRT,Asia Pacific,Tokyo,89,2.28
8.209.246.24,2082,2082,false,NRT,Asia Pacific,Tokyo,84,2.28
8.218.143.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,2.27
8.219.253.18,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,2.27
47.245.52.153,8443,8443,true,NRT,Asia Pacific,Tokyo,139,2.27
8.210.146.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,2.27
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,63,2.26
47.242.54.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,2.26
8.219.197.111,443,443,true,SIN,Asia Pacific,Singapore,74,2.26
47.74.13.239,2053,2053,true,NRT,Asia Pacific,Tokyo,168,2.26
8.219.134.63,80,80,false,SIN,Asia Pacific,Singapore,3,2.26
8.210.101.157,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,2.25
8.219.74.35,8443,8443,true,SIN,Asia Pacific,Singapore,134,2.25
47.74.42.17,2083,2083,true,NRT,Asia Pacific,Tokyo,118,2.25
8.219.253.114,2087,2087,true,SIN,Asia Pacific,Singapore,208,2.25
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,42,2.25
47.74.52.243,2052,2052,false,NRT,Asia Pacific,Tokyo,98,2.25
47.243.70.197,80,80,false,HKG,Asia Pacific,Hong Kong,46,2.24
8.219.240.160,2096,2096,true,SIN,Asia Pacific,Singapore,174,2.23
